"subject","Aorder$","taskord$","Skew$","Trial","Size","Start","Running","Back1","Est","Rating"
409,"SL","ER","P",27,20,1,70.3703703703704,120,29,2
409,"SL","ER","P",28,40,1,69.2857142857143,20,50,4
409,"SL","ER","P",29,60,1,68.9655172413793,40,57,5
409,"SL","ER","P",30,20,1,67.3333333333333,60,29,2
409,"SL","ER","P",31,40,1,66.6666666666667,20,45,3
409,"SL","ER","P",32,60,1,66.4516129032258,40,64,4
409,"SL","ER","P",33,40,1,65.4545454545455,60,46,3
409,"SL","ER","P",34,20,2,64.1176470588235,40,39,2
409,"SL","ER","P",35,60,2,64,20,63,4
409,"SL","ER","P",36,40,2,63.3333333333333,60,44,3
409,"SL","ER","P",37,40,2,62.7027027027027,40,42,3
409,"SL","ER","P",38,140,2,64.7368421052632,40,143,9
409,"SL","ER","P",39,120,2,66.1538461538462,140,130,8
409,"SL","ER","P",40,60,2,66,120,81,6
409,"SL","ER","P",41,100,2,66.8292682926829,60,115,7
409,"SL","ER","P",42,20,2,65.7142857142857,100,45,2
409,"SL","ER","P",43,80,2,66.046511627907,20,78,6
409,"SL","ER","P",44,40,2,65.4545454545455,80,56,3
409,"SL","ER","P",45,40,1,64.8888888888889,40,47,4
409,"SL","ER","P",46,80,1,65.2173913043478,40,69,7
409,"SL","ER","P",47,120,1,66.3829787234042,80,99,8
409,"SL","ER","P",48,60,1,66.25,120,64,7
409,"SL","ER","P",49,40,1,65.7142857142857,60,45,4
409,"SL","ER","P",50,100,1,66.4,40,79,7
409,"SL","ER","P",51,60,1,66.2745098039216,100,63,7
409,"SL","ER","P",52,20,1,65.3846153846154,60,39,2
409,"SL","ER","P",53,20,1,64.5283018867924,20,27,1
409,"SL","ER","P",54,140,1,65.9259259259259,20,93,9
409,"SL","ER","P",55,40,1,65.4545454545455,140,55,4
409,"SL","ER","P",56,20,2,64.6428571428571,40,31,2
409,"SL","ER","P",57,120,2,65.6140350877193,20,119,8
409,"SL","ER","P",58,140,2,66.8965517241379,120,150,9
409,"SL","ER","P",59,20,2,66.1016949152542,140,27,1
409,"SL","ER","P",60,60,2,66,20,65,5
409,"SL","ER","P",61,60,2,65.9016393442623,60,54,6
409,"SL","ER","P",62,40,2,65.4838709677419,60,37,3
409,"SL","ER","P",63,40,2,65.0793650793651,40,35,3
409,"SL","ER","P",64,100,2,65.625,40,114,6
409,"SL","ER","P",65,80,2,65.8461538461538,100,79,6
409,"SL","ER","P",66,40,2,65.4545454545455,80,45,3
506,"SL","ER","P",1,60,1,60,60,42,3
506,"SL","ER","P",2,140,1,100,60,136,8
506,"SL","ER","P",3,60,1,86.6666666666667,140,50,4
506,"SL","ER","P",4,40,1,75,60,42,3
506,"SL","ER","P",5,20,1,64,40,23,2
506,"SL","ER","P",6,80,1,66.6666666666667,20,79,5
506,"SL","ER","P",7,20,1,60,80,24,1
506,"SL","ER","P",8,40,1,57.5,20,34,2
506,"SL","ER","P",9,120,1,64.4444444444444,40,124,7
506,"SL","ER","P",10,40,1,62,120,41,3
506,"SL","ER","P",11,100,1,65.4545454545455,40,118,4
506,"SL","ER","P",12,100,2,68.3333333333333,100,109,5
506,"SL","ER","P",13,80,2,69.2307692307692,100,68,3
506,"SL","ER","P",14,20,2,65.7142857142857,80,21,1
506,"SL","ER","P",15,40,2,64,20,30,2
506,"SL","ER","P",16,60,2,63.75,40,47,3
506,"SL","ER","P",17,20,2,61.1764705882353,60,24,1
506,"SL","ER","P",18,120,2,64.4444444444444,20,122,8
506,"SL","ER","P",19,40,2,63.1578947368421,120,45,3
506,"SL","ER","P",20,60,2,63,40,53,4
506,"SL","ER","P",21,40,2,61.9047619047619,60,38,3
506,"SL","ER","P",22,140,2,65.4545454545455,40,140,9
506,"SL","ER","P",23,20,1,63.4782608695652,140,22,1
506,"SL","ER","P",24,100,1,65,20,85,5
506,"SL","ER","P",25,60,1,64.8,100,46,3
506,"SL","ER","P",26,60,1,64.6153846153846,60,66,3
506,"SL","ER","P",27,120,1,66.6666666666667,60,116,7
506,"SL","ER","P",28,40,1,65.7142857142857,120,38,2
506,"SL","ER","P",29,40,1,64.8275862068966,40,44,2
506,"SL","ER","P",30,20,1,63.3333333333333,40,31,1
506,"SL","ER","P",31,140,1,66,20,120,9
506,"SL","ER","P",32,40,1,65.1612903225806,140,39,2
506,"SL","ER","P",33,80,1,65.4545454545455,40,76,5
506,"SL","ER","P",34,80,2,65.8823529411765,80,111,5
506,"SL","ER","P",35,120,2,67.4285714285714,80,136,7
506,"SL","ER","P",36,20,2,66.1111111111111,120,25,1
506,"SL","ER","P",37,100,2,67.027027027027,20,100,5
506,"SL","ER","P",38,40,2,66.3157894736842,100,44,2
506,"SL","ER","P",39,140,2,68.2051282051282,40,137,9
506,"SL","ER","P",40,60,2,68,140,54,3
506,"SL","ER","P",41,60,2,67.8048780487805,60,57,3
506,"SL","ER","P",42,40,2,67.1428571428571,60,42,2
506,"SL","ER","P",43,20,2,66.046511627907,40,26,1
506,"SL","ER","P",44,40,2,65.4545454545455,20,38,2
506,"SL","ER","P",45,140,1,67.1111111111111,40,110,9
506,"SL","ER","P",46,20,1,66.0869565217391,140,20,1
506,"SL","ER","P",47,80,1,66.3829787234042,20,53,5
506,"SL","ER","P",48,60,1,66.25,80,58,3
506,"SL","ER","P",49,40,1,65.7142857142857,60,38,2
506,"SL","ER","P",50,40,1,65.2,40,35,2
506,"SL","ER","P",51,120,1,66.2745098039216,40,95,7
506,"SL","ER","P",52,100,1,66.9230769230769,120,90,7
506,"SL","ER","P",53,20,1,66.0377358490566,100,18,1
506,"SL","ER","P",54,40,1,65.5555555555556,20,39,2
506,"SL","ER","P",55,60,1,65.4545454545455,40,50,3
506,"SL","ER","P",56,140,2,66.7857142857143,60,148,9
506,"SL","ER","P",57,80,2,67.0175438596491,140,75,5
506,"SL","ER","P",58,60,2,66.8965517241379,80,55,3
506,"SL","ER","P",59,40,2,66.4406779661017,60,40,2
506,"SL","ER","P",60,100,2,67,40,94,8
506,"SL","ER","P",61,40,2,66.5573770491803,100,40,2
506,"SL","ER","P",62,20,2,65.8064516129032,40,24,1
506,"SL","ER","P",63,40,2,65.3968253968254,20,35,3
506,"SL","ER","P",64,120,2,66.25,40,112,8
506,"SL","ER","P",65,60,2,66.1538461538462,120,70,3
506,"SL","ER","P",66,20,2,65.4545454545455,60,21,1
106,"LS","RE","N",1,100,2,60,80,135,4
106,"LS","RE","N",2,40,2,30,20,41,3
106,"LS","RE","N",3,60,2,40,40,69,3
106,"LS","RE","N",4,120,2,74.2857142857143,100,118,6
106,"LS","RE","N",5,140,2,90,120,130,8
106,"LS","RE","N",6,20,2,20,20,25,1
106,"LS","RE","N",7,120,2,84.4444444444444,120,121,5
106,"LS","RE","N",8,80,2,50,60,68,4
106,"LS","RE","N",9,140,2,94.5454545454545,140,140,7
106,"LS","RE","N",10,120,2,80,120,117,6
106,"LS","RE","N",11,100,2,66.6666666666667,100,94,5
106,"LS","RE","N",12,100,1,83.75,80,90,5
106,"LS","RE","N",13,20,1,88.3333333333333,140,22,1
106,"LS","RE","N",14,120,1,86.6666666666667,100,89,4
106,"LS","RE","N",15,60,1,82.8571428571429,40,55,3
106,"LS","RE","N",16,120,1,88.4210526315789,120,108,5
106,"LS","RE","N",17,120,1,90,120,102,5
106,"LS","RE","N",18,80,1,82.6666666666667,60,84,4
106,"LS","RE","N",19,140,1,94.5454545454545,140,136,6
106,"LS","RE","N",20,140,1,92.3809523809524,120,150,7
106,"LS","RE","N",21,100,1,84.7058823529412,100,108,4
106,"LS","RE","N",22,40,1,84.6153846153846,20,81,2
106,"LS","RE","N",23,80,2,87.6923076923077,60,103,4
106,"LS","RE","N",24,20,2,91.304347826087,140,114,1
106,"LS","RE","N",25,120,2,90.6666666666667,120,108,6
106,"LS","RE","N",26,100,2,88.5714285714286,100,99,5
106,"LS","RE","N",27,140,2,94.5454545454545,140,108,7
106,"LS","RE","N",28,40,2,89.1666666666667,20,76,2
106,"LS","RE","N",29,140,2,95.4838709677419,120,114,8
106,"LS","RE","N",30,120,2,89.6551724137931,100,114,4
106,"LS","RE","N",31,120,2,94,120,113,4
106,"LS","RE","N",32,60,2,88,40,87,3
106,"LS","RE","N",33,100,2,88.1481481481482,80,104,3
106,"LS","RE","N",34,40,1,90.8571428571429,20,54,2
106,"LS","RE","N",35,140,1,93.4883720930233,120,143,7
106,"LS","RE","N",36,100,1,90,80,101,4
106,"LS","RE","N",37,80,1,89.7297297297297,60,90,3
106,"LS","RE","N",38,120,1,91,100,98,5
106,"LS","RE","N",39,120,1,91.7073170731707,120,105,5
106,"LS","RE","N",40,20,1,92.3529411764706,140,33,1
106,"LS","RE","N",41,140,1,94.5454545454545,140,124,6
106,"LS","RE","N",42,100,1,90.2564102564103,100,117,4
106,"LS","RE","N",43,120,1,92.3809523809524,120,98,5
106,"LS","RE","N",44,60,1,90,40,81,3
106,"LS","RE","N",45,140,2,93.7037037037037,120,130,8
106,"LS","RE","N",46,140,2,94.5454545454545,140,149,8
106,"LS","RE","N",47,120,2,92.8301886792453,120,115,7
106,"LS","RE","N",48,120,2,92.3076923076923,120,114,7
106,"LS","RE","N",49,80,2,90.8333333333333,60,94,3
106,"LS","RE","N",50,100,2,91.0204081632653,80,98,3
106,"LS","RE","N",51,100,2,91.2,100,103,3
106,"LS","RE","N",52,20,2,92.8888888888889,140,30,1
106,"LS","RE","N",53,40,2,91.7391304347826,20,44,2
106,"LS","RE","N",54,120,2,91.7647058823529,100,86,6
106,"LS","RE","N",55,60,2,91.063829787234,40,70,3
106,"LS","RE","N",56,80,1,91.5254237288136,60,89,3
106,"LS","RE","N",57,20,1,93.2142857142857,140,34,1
106,"LS","RE","N",58,120,1,93.125,120,126,7
106,"LS","RE","N",59,140,1,93.8461538461538,120,114,9
106,"LS","RE","N",60,120,1,92.6984126984127,120,111,8
106,"LS","RE","N",61,120,1,92.258064516129,100,125,7
106,"LS","RE","N",62,40,1,92.280701754386,20,59,3
106,"LS","RE","N",63,140,1,94.5454545454545,140,123,6
106,"LS","RE","N",64,100,1,91.8032786885246,100,128,5
106,"LS","RE","N",65,100,1,91.6666666666667,80,83,5
106,"LS","RE","N",66,60,1,91.7241379310345,40,82,3
201,"LS","RE","N",1,140,2,140,140,150,6
201,"LS","RE","N",2,20,2,80,140,41,1
201,"LS","RE","N",3,40,2,66.6666666666667,20,48,2
201,"LS","RE","N",4,140,2,85,40,150,9
201,"LS","RE","N",5,100,2,88,140,118,6
201,"LS","RE","N",6,120,2,93.3333333333333,100,125,7
201,"LS","RE","N",7,100,2,94.2857142857143,120,98,5
201,"LS","RE","N",8,80,2,92.5,100,89,4
201,"LS","RE","N",9,60,2,88.8888888888889,80,69,3
201,"LS","RE","N",10,120,2,92,60,120,8
201,"LS","RE","N",11,120,2,94.5454545454545,120,132,9
201,"LS","RE","N",12,80,1,93.3333333333333,120,60,5
201,"LS","RE","N",13,120,1,95.3846153846154,80,104,8
201,"LS","RE","N",14,140,1,98.5714285714286,120,147,9
201,"LS","RE","N",15,60,1,96,140,59,3
201,"LS","RE","N",16,100,1,96.25,60,88,5
201,"LS","RE","N",17,100,1,96.4705882352941,100,84,5
201,"LS","RE","N",18,20,1,92.2222222222222,100,25,1
201,"LS","RE","N",19,120,1,93.6842105263158,20,89,7
201,"LS","RE","N",20,40,1,91,120,46,2
201,"LS","RE","N",21,120,1,92.3809523809524,40,102,8
201,"LS","RE","N",22,140,1,94.5454545454545,120,146,9
201,"LS","RE","N",23,120,2,95.6521739130435,140,141,8
201,"LS","RE","N",24,100,2,95.8333333333333,120,123,5
201,"LS","RE","N",25,100,2,96,100,111,5
201,"LS","RE","N",26,40,2,93.8461538461538,100,63,2
201,"LS","RE","N",27,80,2,93.3333333333333,40,76,4
201,"LS","RE","N",28,140,2,95,80,144,8
201,"LS","RE","N",29,20,2,92.4137931034483,140,27,1
201,"LS","RE","N",30,140,2,94,20,150,8
201,"LS","RE","N",31,120,2,93.3333333333333,140,123,7
201,"LS","RE","N",32,120,2,94.1935483870968,120,131,7
201,"LS","RE","N",33,60,2,94.5454545454545,120,72,3
201,"LS","RE","N",34,100,1,94.7058823529412,60,60,5
201,"LS","RE","N",35,100,1,94.8571428571429,100,97,5
201,"LS","RE","N",36,140,1,96.1111111111111,100,162,8
201,"LS","RE","N",37,120,1,96.7567567567568,140,147,7
201,"LS","RE","N",38,40,1,95.2631578947368,120,58,3
201,"LS","RE","N",39,60,1,94.3589743589744,40,61,4
201,"LS","RE","N",40,120,1,95,60,99,7
201,"LS","RE","N",41,80,1,94.6341463414634,120,78,3
201,"LS","RE","N",42,140,1,95.7142857142857,80,157,8
201,"LS","RE","N",43,20,1,93.953488372093,140,24,1
201,"LS","RE","N",44,120,1,94.5454545454545,20,107,7
201,"LS","RE","N",45,140,2,95.5555555555556,120,150,7
201,"LS","RE","N",46,120,2,96.0869565217391,140,136,5
201,"LS","RE","N",47,120,2,96.5957446808511,120,144,6
201,"LS","RE","N",48,140,2,97.5,120,150,7
201,"LS","RE","N",49,120,2,97.9591836734694,140,130,6
201,"LS","RE","N",50,100,2,98,120,118,5
201,"LS","RE","N",51,100,2,98.0392156862745,100,118,5
201,"LS","RE","N",52,20,2,96.5384615384615,100,47,1
201,"LS","RE","N",53,60,2,95.8490566037736,20,61,3
201,"LS","RE","N",54,80,2,95.5555555555556,60,85,4
201,"LS","RE","N",55,40,2,94.5454545454545,80,69,2
201,"LS","RE","N",56,140,1,95.3571428571429,40,69,8
201,"LS","RE","N",57,100,1,95.4385964912281,140,105,5
201,"LS","RE","N",58,140,1,96.2068965517241,100,166,8
201,"LS","RE","N",59,120,1,96.6101694915254,140,147,7
201,"LS","RE","N",60,100,1,96.6666666666667,120,105,5
201,"LS","RE","N",61,20,1,95.4098360655738,100,28,1
201,"LS","RE","N",62,120,1,95.8064516129032,20,99,7
201,"LS","RE","N",63,40,1,94.9206349206349,120,49,3
201,"LS","RE","N",64,120,1,95.3125,40,66,7
201,"LS","RE","N",65,80,1,95.0769230769231,120,70,5
201,"LS","RE","N",66,60,1,94.5454545454545,80,67,4
209,"LS","RE","N",1,100,2,100,100,127,7
209,"LS","RE","N",2,120,2,110,100,135,9
209,"LS","RE","N",3,60,2,93.3333333333333,120,72,3
209,"LS","RE","N",4,80,2,90,60,93,5
209,"LS","RE","N",5,40,2,80,80,57,2
209,"LS","RE","N",6,120,2,86.6666666666667,40,129,9
209,"LS","RE","N",7,20,2,77.1428571428571,120,34,1
209,"LS","RE","N",8,140,2,85,20,150,9
209,"LS","RE","N",9,100,2,86.6666666666667,140,118,6
209,"LS","RE","N",10,120,2,90,100,139,8
209,"LS","RE","N",11,140,2,94.5454545454545,120,141,9
209,"LS","RE","N",12,40,1,90,140,26,2
209,"LS","RE","N",13,120,1,92.3076923076923,40,120,7
209,"LS","RE","N",14,20,1,87.1428571428571,120,21,1
209,"LS","RE","N",15,100,1,88,20,86,6
209,"LS","RE","N",16,80,1,87.5,100,79,5
209,"LS","RE","N",17,140,1,90.5882352941177,80,150,9
209,"LS","RE","N",18,120,1,92.2222222222222,140,117,8
209,"LS","RE","N",19,100,1,92.6315789473684,120,115,7
209,"LS","RE","N",20,120,1,94,100,122,8
209,"LS","RE","N",21,140,1,96.1904761904762,120,158,9
209,"LS","RE","N",22,60,1,94.5454545454545,140,69,4
209,"LS","RE","N",23,120,2,95.6521739130435,60,142,7
209,"LS","RE","N",24,20,2,92.5,120,31,1
209,"LS","RE","N",25,40,2,90.4,20,62,3
209,"LS","RE","N",26,100,2,90.7692307692308,40,118,6
209,"LS","RE","N",27,120,2,91.8518518518518,100,130,7
209,"LS","RE","N",28,60,2,90.7142857142857,120,95,4
209,"LS","RE","N",29,140,2,92.4137931034483,60,134,8
209,"LS","RE","N",30,100,2,92.6666666666667,140,113,7
209,"LS","RE","N",31,80,2,92,100,90,6
209,"LS","RE","N",32,120,2,92.9032258064516,80,116,7
209,"LS","RE","N",33,140,2,94.5454545454545,120,146,8
209,"LS","RE","N",34,60,1,93.5294117647059,140,42,4
209,"LS","RE","N",35,120,1,94.2857142857143,60,117,7
209,"LS","RE","N",36,120,1,95,120,124,7
209,"LS","RE","N",37,120,1,95.6756756756757,120,126,8
209,"LS","RE","N",38,20,1,93.6842105263158,120,27,1
209,"LS","RE","N",39,140,1,94.8717948717949,20,135,8
209,"LS","RE","N",40,100,1,95,140,88,6
209,"LS","RE","N",41,140,1,96.0975609756098,100,131,9
209,"LS","RE","N",42,40,1,94.7619047619048,140,49,3
209,"LS","RE","N",43,100,1,94.8837209302326,40,75,5
209,"LS","RE","N",44,80,1,94.5454545454545,100,70,4
209,"LS","RE","N",45,40,2,93.3333333333333,80,64,3
209,"LS","RE","N",46,60,2,92.6086956521739,40,71,4
209,"LS","RE","N",47,100,2,92.7659574468085,60,107,6
209,"LS","RE","N",48,140,2,93.75,100,143,8
209,"LS","RE","N",49,100,2,93.8775510204082,140,124,7
209,"LS","RE","N",50,120,2,94.4,100,129,8
209,"LS","RE","N",51,80,2,94.1176470588235,120,115,6
209,"LS","RE","N",52,120,2,94.6153846153846,80,128,7
209,"LS","RE","N",53,20,2,93.2075471698113,120,29,1
209,"LS","RE","N",54,140,2,94.0740740740741,20,139,9
209,"LS","RE","N",55,120,2,94.5454545454545,140,126,8
209,"LS","RE","N",56,100,1,94.6428571428571,120,84,7
209,"LS","RE","N",57,100,1,94.7368421052632,100,109,6
209,"LS","RE","N",58,120,1,95.1724137931034,100,117,7
209,"LS","RE","N",59,80,1,94.9152542372881,120,73,5
209,"LS","RE","N",60,120,1,95.3333333333333,80,121,7
209,"LS","RE","N",61,120,1,95.7377049180328,120,127,8
209,"LS","RE","N",62,140,1,96.4516129032258,120,153,8
209,"LS","RE","N",63,20,1,95.2380952380952,140,26,1
209,"LS","RE","N",64,140,1,95.9375,20,140,9
209,"LS","RE","N",65,60,1,95.3846153846154,140,70,4
209,"LS","RE","N",66,40,1,94.5454545454545,60,41,3
304,"LS","RE","N",1,20,2,20,20,28,2
304,"LS","RE","N",2,60,2,40,20,62,4
304,"LS","RE","N",3,140,2,73.3333333333333,60,141,7
304,"LS","RE","N",4,140,2,90,140,163,9
304,"LS","RE","N",5,120,2,96,140,113,8
304,"LS","RE","N",6,120,2,100,120,107,7
304,"LS","RE","N",7,80,2,97.1428571428571,120,93,5
304,"LS","RE","N",8,100,2,97.5,80,94,5
304,"LS","RE","N",9,120,2,100,100,103,7
304,"LS","RE","N",10,100,2,100,120,105,5
304,"LS","RE","N",11,40,2,94.5454545454545,100,51,2
304,"LS","RE","N",12,140,1,98.3333333333333,40,112,8
304,"LS","RE","N",13,120,1,100,140,101,7
304,"LS","RE","N",14,120,1,101.428571428571,120,130,6
304,"LS","RE","N",15,140,1,104,120,129,9
304,"LS","RE","N",16,100,1,103.75,140,108,7
304,"LS","RE","N",17,40,1,100,100,50,2
304,"LS","RE","N",18,20,1,95.5555555555556,40,19,1
304,"LS","RE","N",19,80,1,94.7368421052632,20,86,4
304,"LS","RE","N",20,100,1,95,80,116,5
304,"LS","RE","N",21,60,1,93.3333333333333,100,89,3
304,"LS","RE","N",22,120,1,94.5454545454545,60,110,8
304,"LS","RE","N",23,140,2,96.5217391304348,120,143,9
304,"LS","RE","N",24,120,2,97.5,140,121,7
304,"LS","RE","N",25,100,2,97.6,120,115,5
304,"LS","RE","N",26,80,2,96.9230769230769,100,100,4
304,"LS","RE","N",27,40,2,94.8148148148148,80,57,2
304,"LS","RE","N",28,60,2,93.5714285714286,40,48,4
304,"LS","RE","N",29,120,2,94.4827586206897,60,90,8
304,"LS","RE","N",30,140,2,96,120,154,9
304,"LS","RE","N",31,20,2,96,140,44,1
304,"LS","RE","N",32,120,2,96.7741935483871,20,120,8
304,"LS","RE","N",33,100,2,94.5454545454545,120,84,6
304,"LS","RE","N",34,100,1,94.7058823529412,100,96,6
304,"LS","RE","N",35,80,1,94.2857142857143,100,86,5
304,"LS","RE","N",36,100,1,94.4444444444444,80,93,5
304,"LS","RE","N",37,20,1,92.4324324324324,100,43,1
304,"LS","RE","N",38,40,1,91.0526315789474,20,43,2
304,"LS","RE","N",39,140,1,92.3076923076923,40,137,9
304,"LS","RE","N",40,120,1,93,140,120,8
304,"LS","RE","N",41,140,1,94.1463414634146,120,131,9
304,"LS","RE","N",42,120,1,94.7619047619048,140,96,8
304,"LS","RE","N",43,120,1,95.3488372093023,120,142,8
304,"LS","RE","N",44,60,1,94.5454545454545,120,125,3
304,"LS","RE","N",45,100,2,94.6666666666667,60,108,5
304,"LS","RE","N",46,120,2,95.2173913043478,100,120,8
304,"LS","RE","N",47,60,2,94.468085106383,120,86,4
304,"LS","RE","N",48,100,2,94.5833333333333,60,86,5
304,"LS","RE","N",49,140,2,95.5102040816327,100,150,9
304,"LS","RE","N",50,120,2,96,140,144,8
304,"LS","RE","N",51,120,2,96.4705882352941,120,125,7
304,"LS","RE","N",52,80,2,96.1538461538462,120,95,4
304,"LS","RE","N",53,20,2,94.7169811320755,80,31,1
304,"LS","RE","N",54,40,2,93.7037037037037,20,55,3
304,"LS","RE","N",55,140,2,94.5454545454545,40,162,9
304,"LS","RE","N",56,120,1,95,140,136,8
304,"LS","RE","N",57,60,1,94.3859649122807,120,108,4
304,"LS","RE","N",58,100,1,94.4827586206897,60,122,5
304,"LS","RE","N",59,140,1,95.2542372881356,100,119,8
304,"LS","RE","N",60,100,1,95.3333333333333,140,123,5
304,"LS","RE","N",61,120,1,95.7377049180328,100,124,7
304,"LS","RE","N",62,140,1,96.4516129032258,120,144,8
304,"LS","RE","N",63,120,1,96.8253968253968,140,135,7
304,"LS","RE","N",64,40,1,95.9375,120,87,3
304,"LS","RE","N",65,80,1,95.6923076923077,40,89,5
304,"LS","RE","N",66,20,1,94.5454545454545,80,30,1
402,"LS","RE","N",1,20,2,20,20,25,1
402,"LS","RE","N",2,100,2,60,20,118,5
402,"LS","RE","N",3,100,2,73.3333333333333,100,105,6
402,"LS","RE","N",4,140,2,90,100,145,9
402,"LS","RE","N",5,120,2,96,140,128,7
402,"LS","RE","N",6,60,2,90,120,78,3
402,"LS","RE","N",7,140,2,97.1428571428571,60,134,8
402,"LS","RE","N",8,40,2,90,140,56,2
402,"LS","RE","N",9,80,2,88.8888888888889,40,85,3
402,"LS","RE","N",10,120,2,92,80,113,5
402,"LS","RE","N",11,120,2,94.5454545454545,120,122,7
402,"LS","RE","N",12,60,1,91.6666666666667,120,52,2
402,"LS","RE","N",13,140,1,95.3846153846154,60,136,9
402,"LS","RE","N",14,100,1,95.7142857142857,140,102,4
402,"LS","RE","N",15,140,1,98.6666666666667,100,132,7
402,"LS","RE","N",16,120,1,100,140,91,6
402,"LS","RE","N",17,40,1,96.4705882352941,120,40,2
402,"LS","RE","N",18,20,1,92.2222222222222,40,18,1
402,"LS","RE","N",19,120,1,93.6842105263158,20,117,7
402,"LS","RE","N",20,80,1,93,120,77,3
402,"LS","RE","N",21,100,1,93.3333333333333,80,89,4
402,"LS","RE","N",22,120,1,94.5454545454545,100,116,5
402,"LS","RE","N",23,80,2,93.9130434782609,120,108,3
402,"LS","RE","N",24,140,2,95.8333333333333,80,141,8
402,"LS","RE","N",25,120,2,96.8,140,123,6
402,"LS","RE","N",26,140,2,98.4615384615385,120,135,8
402,"LS","RE","N",27,120,2,99.2592592592593,140,129,6
402,"LS","RE","N",28,100,2,99.2857142857143,120,112,4
402,"LS","RE","N",29,120,2,100,100,114,5
402,"LS","RE","N",30,60,2,98.6666666666667,120,67,3
402,"LS","RE","N",31,40,2,99.3333333333333,60,41,2
402,"LS","RE","N",32,100,2,99.3548387096774,40,97,6
402,"LS","RE","N",33,20,2,94.5454545454545,100,24,1
402,"LS","RE","N",34,60,1,93.5294117647059,20,48,3
402,"LS","RE","N",35,80,1,93.1428571428571,60,67,4
402,"LS","RE","N",36,40,1,91.6666666666667,80,38,2
402,"LS","RE","N",37,100,1,91.8918918918919,40,66,6
402,"LS","RE","N",38,140,1,93.1578947368421,100,139,8
402,"LS","RE","N",39,100,1,93.3333333333333,140,85,5
402,"LS","RE","N",40,120,1,94,100,103,6
402,"LS","RE","N",41,20,1,92.1951219512195,120,21,1
402,"LS","RE","N",42,120,1,92.8571428571429,20,103,6
402,"LS","RE","N",43,140,1,93.953488372093,120,127,9
402,"LS","RE","N",44,120,1,94.5454545454545,140,99,5
402,"LS","RE","N",45,100,2,94.6666666666667,120,117,4
402,"LS","RE","N",46,120,2,95.2173913043478,100,121,5
402,"LS","RE","N",47,60,2,94.468085106383,120,70,3
402,"LS","RE","N",48,20,2,92.9166666666667,60,19,1
402,"LS","RE","N",49,140,2,93.8775510204082,20,143,8
402,"LS","RE","N",50,80,2,93.6,140,81,4
402,"LS","RE","N",51,120,2,94.1176470588235,80,118,5
402,"LS","RE","N",52,120,2,94.6153846153846,120,115,5
402,"LS","RE","N",53,140,2,95.4716981132076,120,141,8
402,"LS","RE","N",54,40,2,94.4444444444444,140,46,2
402,"LS","RE","N",55,100,2,94.5454545454545,40,69,5
402,"LS","RE","N",56,140,1,95.3571428571429,100,131,8
402,"LS","RE","N",57,120,1,95.7894736842105,140,110,5
402,"LS","RE","N",58,100,1,95.8620689655172,120,85,4
402,"LS","RE","N",59,100,1,95.9322033898305,100,84,5
402,"LS","RE","N",60,140,1,96.6666666666667,100,142,8
402,"LS","RE","N",61,120,1,97.0491803278689,140,117,7
402,"LS","RE","N",62,20,1,95.8064516129032,120,16,1
402,"LS","RE","N",63,60,1,95.2380952380952,20,49,3
402,"LS","RE","N",64,80,1,95,60,69,4
402,"LS","RE","N",65,120,1,95.3846153846154,80,121,6
402,"LS","RE","N",66,40,1,94.5454545454545,120,43,2
410,"LS","RE","N",1,100,2,100,100,132,4
410,"LS","RE","N",2,120,2,110,100,135,5
410,"LS","RE","N",3,120,2,113.333333333333,120,136,5
410,"LS","RE","N",4,120,2,115,120,132,5
410,"LS","RE","N",5,100,2,112,120,118,4
410,"LS","RE","N",6,20,2,96.6666666666667,100,26,1
410,"LS","RE","N",7,80,2,94.2857142857143,20,88,3
410,"LS","RE","N",8,40,2,87.5,80,67,2
410,"LS","RE","N",9,60,2,84.4444444444444,40,58,2
410,"LS","RE","N",10,140,2,90,60,139,9
410,"LS","RE","N",11,140,2,94.5454545454545,140,149,9
410,"LS","RE","N",12,40,1,90,140,32,2
410,"LS","RE","N",13,60,1,87.6923076923077,40,48,3
410,"LS","RE","N",14,100,1,88.5714285714286,60,84,4
410,"LS","RE","N",15,80,1,88,100,82,4
410,"LS","RE","N",16,140,1,91.25,80,128,8
410,"LS","RE","N",17,20,1,87.0588235294118,140,39,1
410,"LS","RE","N",18,100,1,87.7777777777778,20,98,4
410,"LS","RE","N",19,140,1,90.5263157894737,100,147,7
410,"LS","RE","N",20,120,1,92,140,130,6
410,"LS","RE","N",21,120,1,93.3333333333333,120,130,5
410,"LS","RE","N",22,120,1,94.5454545454545,120,123,5
410,"LS","RE","N",23,60,2,93.0434782608696,120,88,3
410,"LS","RE","N",24,120,2,94.1666666666667,60,118,6
410,"LS","RE","N",25,120,2,95.2,120,122,6
410,"LS","RE","N",26,80,2,94.6153846153846,120,91,3
410,"LS","RE","N",27,120,2,95.5555555555556,80,121,6
410,"LS","RE","N",28,20,2,92.8571428571429,120,29,1
410,"LS","RE","N",29,100,2,93.1034482758621,20,89,5
410,"LS","RE","N",30,100,2,93.3333333333333,100,103,5
410,"LS","RE","N",31,140,2,94.6666666666667,100,133,8
410,"LS","RE","N",32,40,2,92.9032258064516,140,42,2
410,"LS","RE","N",33,140,2,94.5454545454545,40,115,7
410,"LS","RE","N",34,40,1,92.9411764705882,140,33,2
410,"LS","RE","N",35,100,1,93.1428571428571,40,82,3
